"state","county_name","fips_code","carrier","issuer_id","market","plan_count"
"AL","Limestone County","01083","UnitedHealthcare","42159","off_market",1
"AL","Limestone County","01083","UnitedHealthcare","68259","off_market",13
"AL","Limestone County","01083","UnitedHealthcare","69461","off_market",16
"AL","Limestone County","01083","VIVA Health","93018","off_market",6
"AL","Lowndes County","01085","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Lowndes County","01085","Federated Mutual Insurance Company","44902","off_market",31
"AL","Lowndes County","01085","UnitedHealthcare","42159","off_market",1
"AL","Lowndes County","01085","UnitedHealthcare","68259","off_market",13
"AL","Lowndes County","01085","UnitedHealthcare","69461","off_market",16
"AL","Lowndes County","01085","VIVA Health","93018","off_market",6
"AL","Macon County","01087","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Macon County","01087","Federated Mutual Insurance Company","44902","off_market",31
"AL","Macon County","01087","UnitedHealthcare","42159","off_market",1
"AL","Macon County","01087","UnitedHealthcare","68259","off_market",13
"AL","Macon County","01087","UnitedHealthcare","69461","off_market",16
"AL","Macon County","01087","VIVA Health","93018","off_market",6
"AL","Madison County","01089","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Madison County","01089","Federated Mutual Insurance Company","44902","off_market",31
"AL","Madison County","01089","UnitedHealthcare","42159","off_market",1
"AL","Madison County","01089","UnitedHealthcare","68259","off_market",13
"AL","Madison County","01089","UnitedHealthcare","69461","off_market",16
"AL","Madison County","01089","VIVA Health","93018","off_market",6
"AL","Marengo County","01091","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Marengo County","01091","Federated Mutual Insurance Company","44902","off_market",31
"AL","Marengo County","01091","UnitedHealthcare","42159","off_market",1
"AL","Marengo County","01091","UnitedHealthcare","68259","off_market",13
"AL","Marengo County","01091","UnitedHealthcare","69461","off_market",16
"AL","Marengo County","01091","VIVA Health","93018","off_market",6
"AL","Marion County","01093","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Marion County","01093","Federated Mutual Insurance Company","44902","off_market",31
"AL","Marion County","01093","UnitedHealthcare","42159","off_market",1
"AL","Marion County","01093","UnitedHealthcare","68259","off_market",13
"AL","Marion County","01093","UnitedHealthcare","69461","off_market",16
"AL","Marion County","01093","VIVA Health","93018","off_market",6
"AL","Marshall County","01095","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Marshall County","01095","Federated Mutual Insurance Company","44902","off_market",31
"AL","Marshall County","01095","UnitedHealthcare","42159","off_market",1
"AL","Marshall County","01095","UnitedHealthcare","68259","off_market",13
"AL","Marshall County","01095","UnitedHealthcare","69461","off_market",16
"AL","Marshall County","01095","VIVA Health","93018","off_market",6
"AL","Mobile County","01097","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Mobile County","01097","Federated Mutual Insurance Company","44902","off_market",31
"AL","Mobile County","01097","UnitedHealthcare","42159","off_market",1
"AL","Mobile County","01097","UnitedHealthcare","68259","off_market",13
"AL","Mobile County","01097","UnitedHealthcare","69461","off_market",16
"AL","Mobile County","01097","VIVA Health","93018","off_market",6
"AL","Monroe County","01099","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Monroe County","01099","Federated Mutual Insurance Company","44902","off_market",31
"AL","Monroe County","01099","UnitedHealthcare","42159","off_market",1
"AL","Monroe County","01099","UnitedHealthcare","68259","off_market",13
"AL","Monroe County","01099","UnitedHealthcare","69461","off_market",16
"AL","Monroe County","01099","VIVA Health","93018","off_market",6
"AL","Montgomery County","01101","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Montgomery County","01101","Federated Mutual Insurance Company","44902","off_market",31
"AL","Montgomery County","01101","UnitedHealthcare","42159","off_market",1
"AL","Montgomery County","01101","UnitedHealthcare","68259","off_market",13
"AL","Montgomery County","01101","UnitedHealthcare","69461","off_market",16
"AL","Montgomery County","01101","VIVA Health","93018","off_market",6
"AL","Morgan County","01103","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Morgan County","01103","Federated Mutual Insurance Company","44902","off_market",31
"AL","Morgan County","01103","UnitedHealthcare","42159","off_market",1
"AL","Morgan County","01103","UnitedHealthcare","68259","off_market",13
"AL","Morgan County","01103","UnitedHealthcare","69461","off_market",16
"AL","Morgan County","01103","VIVA Health","93018","off_market",6
"AL","Perry County","01105","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Perry County","01105","Federated Mutual Insurance Company","44902","off_market",31
"AL","Perry County","01105","UnitedHealthcare","42159","off_market",1
"AL","Perry County","01105","UnitedHealthcare","68259","off_market",13
"AL","Perry County","01105","UnitedHealthcare","69461","off_market",16
"AL","Perry County","01105","VIVA Health","93018","off_market",6
"AL","Pickens County","01107","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Pickens County","01107","Federated Mutual Insurance Company","44902","off_market",31
"AL","Pickens County","01107","UnitedHealthcare","42159","off_market",1
"AL","Pickens County","01107","UnitedHealthcare","68259","off_market",13
"AL","Pickens County","01107","UnitedHealthcare","69461","off_market",16
"AL","Pickens County","01107","VIVA Health","93018","off_market",6
"AL","Pike County","01109","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Pike County","01109","Federated Mutual Insurance Company","44902","off_market",31
"AL","Pike County","01109","UnitedHealthcare","42159","off_market",1
"AL","Pike County","01109","UnitedHealthcare","68259","off_market",13
"AL","Pike County","01109","UnitedHealthcare","69461","off_market",16
"AL","Pike County","01109","VIVA Health","93018","off_market",6
"AL","Randolph County","01111","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Randolph County","01111","Federated Mutual Insurance Company","44902","off_market",31
"AL","Randolph County","01111","UnitedHealthcare","42159","off_market",1
"AL","Randolph County","01111","UnitedHealthcare","68259","off_market",13
"AL","Randolph County","01111","UnitedHealthcare","69461","off_market",16
"AL","Randolph County","01111","VIVA Health","93018","off_market",6
"AL","Russell County","01113","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Russell County","01113","Federated Mutual Insurance Company","44902","off_market",31
"AL","Russell County","01113","UnitedHealthcare","42159","off_market",1
"AL","Russell County","01113","UnitedHealthcare","68259","off_market",13
"AL","Russell County","01113","UnitedHealthcare","69461","off_market",16
"AL","Russell County","01113","VIVA Health","93018","off_market",6
"AL","Shelby County","01117","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Shelby County","01117","Federated Mutual Insurance Company","44902","off_market",31
"AL","Shelby County","01117","UnitedHealthcare","42159","off_market",1
"AL","Shelby County","01117","UnitedHealthcare","68259","off_market",13
"AL","Shelby County","01117","UnitedHealthcare","69461","off_market",16
"AL","Shelby County","01117","VIVA Health","93018","off_market",6
"AL","St. Clair County","01115","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","St. Clair County","01115","Federated Mutual Insurance Company","44902","off_market",31
"AL","St. Clair County","01115","UnitedHealthcare","42159","off_market",1
"AL","St. Clair County","01115","UnitedHealthcare","68259","off_market",13
"AL","St. Clair County","01115","UnitedHealthcare","69461","off_market",16
"AL","St. Clair County","01115","VIVA Health","93018","off_market",6
"AL","Sumter County","01119","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Sumter County","01119","Federated Mutual Insurance Company","44902","off_market",31
"AL","Sumter County","01119","UnitedHealthcare","42159","off_market",1
"AL","Sumter County","01119","UnitedHealthcare","68259","off_market",13
"AL","Sumter County","01119","UnitedHealthcare","69461","off_market",16
"AL","Sumter County","01119","VIVA Health","93018","off_market",6
"AL","Talladega County","01121","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Talladega County","01121","Federated Mutual Insurance Company","44902","off_market",31
"AL","Talladega County","01121","UnitedHealthcare","42159","off_market",1
"AL","Talladega County","01121","UnitedHealthcare","68259","off_market",13
"AL","Talladega County","01121","UnitedHealthcare","69461","off_market",16
"AL","Talladega County","01121","VIVA Health","93018","off_market",6
"AL","Tallapoosa County","01123","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Tallapoosa County","01123","Federated Mutual Insurance Company","44902","off_market",31
"AL","Tallapoosa County","01123","UnitedHealthcare","42159","off_market",1
"AL","Tallapoosa County","01123","UnitedHealthcare","68259","off_market",13
"AL","Tallapoosa County","01123","UnitedHealthcare","69461","off_market",16
"AL","Tallapoosa County","01123","VIVA Health","93018","off_market",6
"AL","Tuscaloosa County","01125","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Tuscaloosa County","01125","Federated Mutual Insurance Company","44902","off_market",31
"AL","Tuscaloosa County","01125","UnitedHealthcare","42159","off_market",1
"AL","Tuscaloosa County","01125","UnitedHealthcare","68259","off_market",13
"AL","Tuscaloosa County","01125","UnitedHealthcare","69461","off_market",16
"AL","Tuscaloosa County","01125","VIVA Health","93018","off_market",6
"AL","Walker County","01127","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Walker County","01127","Federated Mutual Insurance Company","44902","off_market",31
"AL","Walker County","01127","UnitedHealthcare","42159","off_market",1
"AL","Walker County","01127","UnitedHealthcare","68259","off_market",13
"AL","Walker County","01127","UnitedHealthcare","69461","off_market",16
"AL","Walker County","01127","VIVA Health","93018","off_market",6
"AL","Washington County","01129","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Washington County","01129","Federated Mutual Insurance Company","44902","off_market",31
"AL","Washington County","01129","UnitedHealthcare","42159","off_market",1
"AL","Washington County","01129","UnitedHealthcare","68259","off_market",13
"AL","Washington County","01129","UnitedHealthcare","69461","off_market",16
"AL","Washington County","01129","VIVA Health","93018","off_market",6
"AL","Wilcox County","01131","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Wilcox County","01131","Federated Mutual Insurance Company","44902","off_market",31
"AL","Wilcox County","01131","UnitedHealthcare","42159","off_market",1
"AL","Wilcox County","01131","UnitedHealthcare","68259","off_market",13
"AL","Wilcox County","01131","UnitedHealthcare","69461","off_market",16
"AL","Wilcox County","01131","VIVA Health","93018","off_market",6
"AL","Winston County","01133","BlueCross BlueShield of Alabama","46944","on_market",6
"AL","Winston County","01133","Federated Mutual Insurance Company","44902","off_market",31
"AL","Winston County","01133","UnitedHealthcare","42159","off_market",1
"AL","Winston County","01133","UnitedHealthcare","68259","off_market",13
"AL","Winston County","01133","UnitedHealthcare","69461","off_market",16
"AL","Winston County","01133","VIVA Health","93018","off_market",6
"AR","Arkansas County","05001","Arkansas BlueCross BlueShield","75293","off_market",30
"AR","Arkansas County","05001","Arkansas BlueCross BlueShield","75293","on_market",4
"AR","Arkansas County","05001","Federated Mutual Insurance Company","89365","off_market",31
"AR","Arkansas County","05001","Health Advantage","13262","off_market",20
"AR","Arkansas County","05001","QualChoice","37903","off_market",28
"AR","Arkansas County","05001","QualChoice","70525","off_market",28
"AR","Arkansas County","05001","UnitedHealthcare","22732","off_market",59
"AR","Arkansas County","05001","UnitedHealthcare","65817","off_market",54
"AR","Arkansas County","05001","UnitedHealthcare","81392","off_market",24
"AR","Ashley County","05003","Arkansas BlueCross BlueShield","75293","off_market",30
"AR","Ashley County","05003","Arkansas BlueCross BlueShield","75293","on_market",4
"AR","Ashley County","05003","Federated Mutual Insurance Company","89365","off_market",31
"AR","Ashley County","05003","Health Advantage","13262","off_market",20
"AR","Ashley County","05003","QualChoice","37903","off_market",28
"AR","Ashley County","05003","QualChoice","70525","off_market",28
"AR","Ashley County","05003","UnitedHealthcare","22732","off_market",59
"AR","Ashley County","05003","UnitedHealthcare","65817","off_market",54
"AR","Ashley County","05003","UnitedHealthcare","81392","off_market",24
"AR","Baxter County","05005","Arkansas BlueCross BlueShield","75293","off_market",30
"AR","Baxter County","05005","Arkansas BlueCross BlueShield","75293","on_market",4
